BrandAAIAID|BrandLabel|PartNumber|EXPI_PTS|ACESApplications|QuantityPerApplication|QuantityPerApplicationUOM|MinimumOrderQuantity|MinimumOrderQuantityUOM|PartTerminologyID|DESC_DES|DESC_SHO|DESC_MKT|DESC_EXT|PARTRELEASEDATE|EXPI_NPC|EXPI_NPD|EXPI_LIF|EXPI_LIS|BillableWeight|ItemLevelGTIN|EA_QuantityofEaches|EA_PackageUOM|EA_Height|EA_Width|EA_Length|EA_Weight|EA_WeightUOM|EA_DimensionalWeight|EA_DimensionalWeightUOM|EXPI_WD1|EXPI_WD2|EXPI_WS1|EXPI_WS2|EXPI_WT1|EXPI_WT2|PK_PackageLevelGTIN|PK_QuantityofEaches|PK_PackageUOM|PK_Height|PK_Width|PK_Length|PK_Weight|PK_WeightUOM|CA_PackageLevelGTIN|CA_QuantityofEaches|CA_PackageUOM|CA_Height|CA_Width|CA_Length|CA_Weight|CA_WeightUOM|PL_PackageLevelGTIN|PL_FootprintSize|PL_PackageUOM|PL_FootprintSizeUOM|PL_CartonPerLayer|PL_PLM|PL_QuantityofEaches|PL_Weight|PL_WeightUOM|COUNTRYCODE|EXPI_CTO|CURRENCYCODE|EXPI_EMS|FCCODE|EXPI_REM|HarzardousMaterialCode|EXPI_HSB|EXPI_HAC|EXPI_HTS|EXPI_NAF|EXPI_MSR|msdssheetno|PRICEEFFECTIVEDATE|PriceReleaseDate|PriceSheetNumber|USD_DealerPrice|USD_InstallerPrice|USD_JobberPrice|USD_ListPrice|USD_UnilateralPrice|USD_NSJobberPrice|USD_NSDealerPrice|USD_RacerPrice|USD_RetailPrice|USD_RetailMapPrice|USD_WholesaleMAPPrice|USD_PromoPrice|USD_StockDealerPrice|USD_TradePrice|USD_UserPrice|USD_WDPrice|USD_JobberCorePrice|USD_WDCorePrice|USD_FederalExciseTax|CAD_JobberPrice|CAD_ListPrice|CAD_UnilateralPrice|CAD_RetailPrice|CAD_RetailMapPrice|CAD_WholesaleMAPPrice|CAD_WDPrice|CAD_JobberCorePrice|ModifyDate|partterminologyname
BKDK|CURT|11002|110023|Y|1|EA|1|EA|1212|Class 1 Trailer Hitch; 1-1/4in. Receiver; Select Honda Crosstour; Accord|Class 1 Trailer Hitc|However you define adventure -- whether its climbing onto the back of a mountain bike, hunting from the top of a tree stand or camping with the family a long way from nowhere -- CURT class 1 hitches provide a light-duty towing receiver to help you Bring It. Each is made to fit a specific vehicle, providing easier installation, a better fit and optimal towing capacity. Custom class 1 trailer hitches are available for a variety of smaller vehicle types, including the compact car, crossover, minivan and small SUV. This particular class 1 hitch is designed to be a custom hitch for certain years of the Honda Crosstour and Accord Crosstour (to verify vehicle compatibility, see the CURT application guide at curtmfg.com). Tested in accordance with SAE J684, it offers a weight carrying capacity of 2,000 lbs. GTW and 200 lbs. TW. It is equipped with 1-1/4 in. receiver tube opening to accept a ball mount shank or other hitch mount. This class 1 hitch also comes with all necessary mounting hardware. With its lightweight design and smaller receiver tube size, a class 1 hitch is especially useful for adding cargo space with a hitch-mounted bike rack or cargo carrier. They can also typically be used to tow small trailers such as a utility trailer, kayak trailer or teardrop camper (never exceed the lowest weight capacity of any towing component; i.e. the vehicle, hitch, trailer, etc). Though CURT class 1 trailer hitches are only intended for light-duty towing, we apply the same principles of quality as we do to the rest of our rear mount hitches. Each class 1 hitch is made with hands-on engineering, high-strength steel and precise welding. We use a co-cured finish of liquid A-coat, inside and out, and durable black powder coat to provide a lasting defense against rust, chips and UV rays.|CURT 11002 Class 1 Trailer Hitch; 1-1/4-Inch Receiver; Fits Select Honda Crosstour; Accord||||2|Available to Order|35.550|612314005406|1|EA|7.4000|17.3700|38.4400|31.0000|PG|35.550|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||234.9200|331.9500|||||331.9500|250.9500|||||||||||||||||||Trailer Hitch
BKDK|CURT|110023||Y|1|EA|1|EA|1212|Class 1 Trailer Hitch; 1-1/4in. Ball Mount; Select Honda Crosstour; Accord|Class 1 Trailer Hitc|Connect to your lifestyle with a custom hitch receiver from CURT. All of our custom hitches are designed for a vehicle-specific fit, manufactured with pride, finished for industry-leading rust resistance and tested to rigorous SAE J684 standards for safety. This class 1 trailer hitch and ball mount combination is designed for a custom fit on select years of the Honda Crosstour and Accord Crosstour (see application info to verify fitment). The hitch integrates with the vehicles frame and provides a useful and dependable 1-1/4 in. x 1-1/4 in. receiver. The receiver is perfect for attaching the included ball mount and towing a small trailer, or for adding cargo space with a hitch-mounted cargo carrier, bike rack or other accessory. This particular class 1 hitch is rated for 2,000 pounds gross trailer weight and 200 pounds tongue weight (never exceed the lowest-rated towing component). The ball mount included with this trailer hitch quickly and easily installs into the hitch receiver and has a 3/4 in. trailer ball hole (trailer ball not included). It can be mounted in the rise or drop position to promote level towing. Like all CURT custom hitches, this class 1 hitch is protected with our co-cured finishing process. It is descaled for a smooth surface, immersed in liquid A-coat for rust resistance inside and out, covered with a durable black powder coat and finally co-cured for an industry-leading rust, chip and UV-resistant shield. No matter where youre headed or which season of the year you're towing in, this CURT hitch is equipped for long-lasting resilience to the elements. It features an open-back receiver for easy cleaning, and it comes with all the hardware necessary for the installation.|CURT 110023 Class 1 Trailer Hitch with Ball Mount; 1-1/4-In Receiver; Fits Select Honda Crosstour; Accord||||2|Available to Order|35.550|612314003556|1|EA|7.4000|17.3700|38.4400|33.0000|PG|35.550|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||264.4400|373.9500|||||373.9500|282.9500|||||||||||||||||||Trailer Hitch
BKDK|CURT|11006|110063|Y|1|EA|1|EA|1212|Class 1 Trailer Hitch; 1-1/4in. Receiver; Select Dodge Caliber|Class 1 Trailer Hitc|However you define adventure -- whether its climbing onto the back of a mountain bike, hunting from the top of a tree stand or camping with the family a long way from nowhere -- CURT class 1 hitches provide a light-duty towing receiver to help you Bring It. Each is made to fit a specific vehicle, providing easier installation, a better fit and optimal towing capacity. Custom class 1 trailer hitches are available for a variety of smaller vehicle types, including the compact car, crossover, minivan and small SUV. This particular class 1 hitch is designed to be a custom hitch for certain years of the Dodge Caliber (to verify vehicle compatibility, see the CURT application guide at curtmfg.com). Tested in accordance with SAE J684, it offers a weight carrying capacity of 2,000 lbs. GTW and 200 lbs. TW. It is equipped with 1-1/4 in. receiver tube opening to accept a ball mount shank or other hitch mount. This class 1 hitch also comes with all necessary mounting hardware. With its lightweight design and smaller receiver tube size, a class 1 hitch is especially useful for adding cargo space with a hitch-mounted bike rack or cargo carrier. They can also typically be used to tow small trailers such as a utility trailer, kayak trailer or teardrop camper (never exceed the lowest weight capacity of any towing component; i.e. the vehicle, hitch, trailer, etc). Though CURT class 1 trailer hitches are only intended for light-duty towing, we apply the same principles of quality as we do to the rest of our rear mount hitches. Each class 1 hitch is made with hands-on engineering, high-strength steel and precise welding. We use a co-cured finish of liquid A-coat, inside and out, and durable black powder coat to provide a lasting defense against rust, chips and UV rays.|CURT 11006 Class 1 Trailer Hitch; 1-1/4-Inch Receiver; Fits Select Dodge Caliber||||2|Available to Order|39.210|612314010059|1|EA|10.7900|12.5600|40.2200|33.0000|PG|39.210|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||251.6300|355.9500|||||355.9500|268.9500|||||||||||||||||||Trailer Hitch
BKDK|CURT|110063||Y|1|EA|1|EA|1212|Class 1 Trailer Hitch; 1-1/4in. Ball Mount; Select Dodge Caliber|Class 1 Trailer Hitc|Connect to your lifestyle with a custom hitch receiver from CURT. All of our custom hitches are designed for a vehicle-specific fit, manufactured with pride, finished for industry-leading rust resistance and tested to rigorous SAE J684 standards for safety. This class 1 trailer hitch and ball mount combination is designed for a custom fit on select years of the Dodge Caliber (see application info to verify fitment). The hitch integrates with the vehicles frame and provides a useful and dependable 1-1/4 in. x 1-1/4 in. receiver. The receiver is perfect for attaching the included ball mount and towing a small trailer, or for adding cargo space with a hitch-mounted cargo carrier, bike rack or other accessory. This particular class 1 hitch is rated for 2,000 pounds gross trailer weight and 200 pounds tongue weight (never exceed the lowest-rated towing component). The ball mount included with this trailer hitch quickly and easily installs into the hitch receiver and has a 3/4 in. trailer ball hole (trailer ball not included). It can be mounted in the rise or drop position to promote level towing. Like all CURT custom hitches, this class 1 hitch is protected with our co-cured finishing process. It is descaled for a smooth surface, immersed in liquid A-coat for rust resistance inside and out, covered with a durable black powder coat and finally co-cured for an industry-leading rust, chip and UV-resistant shield. No matter where youre headed or which season of the year you're towing in, this CURT hitch is equipped for long-lasting resilience to the elements. It features an open-back receiver for easy cleaning, and it comes with all the hardware necessary for the installation.|CURT 110063 Class 1 Trailer Hitch with Ball Mount; 1-1/4-In Receiver; Fits Select Dodge Caliber||||2|Available to Order|40.000|612314110063|1|EA|10.7900|12.5600|40.2200|40.0000|PG|40.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||281.1600|396.9500|||||396.9500|300.9500|||||||||||||||||||Trailer Hitch
BKDK|CURT|11020|110203|Y|1|EA|1|EA|1212|Class 1 Trailer Hitch; 1-1/4in. Receiver; Select Smart Fortwo|Class 1 Trailer Hitc|However you define adventure -- whether its climbing onto the back of a mountain bike, hunting from the top of a tree stand or camping with the family a long way from nowhere -- CURT class 1 hitches provide a light-duty towing receiver to help you Bring It. Each is made to fit a specific vehicle, providing easier installation, a better fit and optimal towing capacity. Custom class 1 trailer hitches are available for a variety of smaller vehicle types, including the compact car, crossover, minivan and small SUV. This particular class 1 hitch is designed to be a custom hitch for certain years of the Smart Fortwo (to verify vehicle compatibility, see the CURT application guide at curtmfg.com). Tested in accordance with SAE J684, it offers a weight carrying capacity of 2,000 lbs. GTW and 200 lbs. TW. It is equipped with 1-1/4 in. receiver tube opening to accept a ball mount shank or other hitch mount. This class 1 hitch also comes with all necessary mounting hardware. With its lightweight design and smaller receiver tube size, a class 1 hitch is especially useful for adding cargo space with a hitch-mounted bike rack or cargo carrier. They can also typically be used to tow small trailers such as a utility trailer, kayak trailer or teardrop camper (never exceed the lowest weight capacity of any towing component; i.e. the vehicle, hitch, trailer, etc). Though CURT class 1 trailer hitches are only intended for light-duty towing, we apply the same principles of quality as we do to the rest of our rear mount hitches. Each class 1 hitch is made with hands-on engineering, high-strength steel and precise welding. We use a co-cured finish of liquid A-coat, inside and out, and durable black powder coat to provide a lasting defense against rust, chips and UV rays.|CURT 11020 Class 1 Trailer Hitch; 1-1/4-Inch Receiver; Fits Select Smart Fortwo||||2|Available to Order|44.620|612314010134|1|EA|11.4200|14.2700|38.0600|40.0000|PG|44.620|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||332.9800|470.9500|||||470.9500|355.9500|||||||||||||||||||Trailer Hitch
BKDK|CURT|110203||Y|1|EA|1|EA|1212|Class 1 Trailer Hitch; 1-1/4in. Ball Mount; Select Smart Fortwo|Class 1 Trailer Hitc|Connect to your lifestyle with a custom hitch receiver from CURT. All of our custom hitches are designed for a vehicle-specific fit, manufactured with pride, finished for industry-leading rust resistance and tested to rigorous SAE J684 standards for safety. This class 1 trailer hitch and ball mount combination is designed for a custom fit on select years of the Smart Fortwo (see application info to verify fitment). The hitch integrates with the vehicles frame and provides a useful and dependable 1-1/4 in. x 1-1/4 in. receiver. The receiver is perfect for attaching the included ball mount and towing a small trailer, or for adding cargo space with a hitch-mounted cargo carrier, bike rack or other accessory. This particular class 1 hitch is rated for 2,000 pounds gross trailer weight and 200 pounds tongue weight (never exceed the lowest-rated towing component). The ball mount included with this trailer hitch quickly and easily installs into the hitch receiver and has a 3/4 in. trailer ball hole (trailer ball not included). It can be mounted in the rise or drop position to promote level towing. Like all CURT custom hitches, this class 1 hitch is protected with our co-cured finishing process. It is descaled for a smooth surface, immersed in liquid A-coat for rust resistance inside and out, covered with a durable black powder coat and finally co-cured for an industry-leading rust, chip and UV-resistant shield. No matter where youre headed or which season of the year you're towing in, this CURT hitch is equipped for long-lasting resilience to the elements. It features an open-back receiver for easy cleaning, and it comes with all the hardware necessary for the installation.|CURT 110203 Class 1 Trailer Hitch with Ball Mount; 1-1/4-In Receiver; Fits Select Smart Fortwo||||2|Available to Order|44.590|612314111206|1|EA|11.4200|14.2700|38.0300|40.0000|PG|44.590|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||362.5200|511.9500|||||511.9500|387.9500|||||||||||||||||||Trailer Hitch
BKDK|CURT|11025|110253|Y|1|EA|1|EA|1212|Class 1 Trailer Hitch; 1-1/4in. Receiver; Select Kia Optima; Hyundai Sonata|Class 1 Trailer Hitc|However you define adventure -- whether its climbing onto the back of a mountain bike, hunting from the top of a tree stand or camping with the family a long way from nowhere -- CURT class 1 hitches provide a light-duty towing receiver to help you Bring It. Each is made to fit a specific vehicle, providing easier installation, a better fit and optimal towing capacity. Custom class 1 trailer hitches are available for a variety of smaller vehicle types, including the compact car, crossover, minivan and small SUV. This particular class 1 hitch is designed to be a custom hitch for certain years of the Kia Optima and Hyundai Sonata (to verify vehicle compatibility, see the CURT application guide at curtmfg.com). Tested in accordance with SAE J684, it offers a weight carrying capacity of 2,000 lbs. GTW and 200 lbs. TW. It is equipped with 1-1/4 in. receiver tube opening to accept a ball mount shank or other hitch mount. This class 1 hitch also comes with all necessary mounting hardware. With its lightweight design and smaller receiver tube size, a class 1 hitch is especially useful for adding cargo space with a hitch-mounted bike rack or cargo carrier. They can also typically be used to tow small trailers such as a utility trailer, kayak trailer or teardrop camper (never exceed the lowest weight capacity of any towing component; i.e. the vehicle, hitch, trailer, etc). Though CURT class 1 trailer hitches are only intended for light-duty towing, we apply the same principles of quality as we do to the rest of our rear mount hitches. Each class 1 hitch is made with hands-on engineering, high-strength steel and precise welding. We use a co-cured finish of liquid A-coat, inside and out, and durable black powder coat to provide a lasting defense against rust, chips and UV rays.|CURT 11025 Class 1 Trailer Hitch; 1-1/4-Inch Receiver; Fits Select Kia Optima; Hyundai Sonata||||2|Available to Order|63.390|612314007226|1|EA|8.6600|23.7300|42.8750|36.0000|PG|63.390|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||222.0000|313.9500|||||313.9500|237.9500|||||||||||||||||||Trailer Hitch
BKDK|CURT|110253||Y|1|EA|1|EA|1212|Class 1 Trailer Hitch; 1-1/4in. Ball Mount; Select Kia Optima; Hyundai Sonata|Class 1 Trailer Hitc|Connect to your lifestyle with a custom hitch receiver from CURT. All of our custom hitches are designed for a vehicle-specific fit, manufactured with pride, finished for industry-leading rust resistance and tested to rigorous SAE J684 standards for safety. This class 1 trailer hitch and ball mount combination is designed for a custom fit on select years of the Hyundai Sonata and Kia Optima (see application info to verify fitment). The hitch integrates with the vehicles frame and provides a useful and dependable 1-1/4 in. x 1-1/4 in. receiver. The receiver is perfect for attaching the included ball mount and towing a small trailer, or for adding cargo space with a hitch-mounted cargo carrier, bike rack or other accessory. This particular class 1 hitch is rated for 2,000 pounds gross trailer weight and 200 pounds tongue weight (never exceed the lowest-rated towing component). The ball mount included with this trailer hitch quickly and easily installs into the hitch receiver and has a 3/4 in. trailer ball hole (trailer ball not included). It can be mounted in the rise or drop position to promote level towing. Like all CURT custom hitches, this class 1 hitch is protected with our co-cured finishing process. It is descaled for a smooth surface, immersed in liquid A-coat for rust resistance inside and out, covered with a durable black powder coat and finally co-cured for an industry-leading rust, chip and UV-resistant shield. No matter where youre headed or which season of the year you're towing in, this CURT hitch is equipped for long-lasting resilience to the elements. It features an open-back receiver for easy cleaning, and it comes with all the hardware necessary for the installation.|CURT 110253 Class 1 Trailer Hitch with Ball Mount; 1-1/4-In Receiver; Fits Select Kia Optima; Hyundai Sonata||||2|Available to Order|63.390|612314110254|1|EA|8.6600|23.7300|42.8750|53.0000|PG|63.390|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||251.5200|355.9500|||||355.9500|268.9500|||||||||||||||||||Trailer Hitch
BKDK|CURT|11028|110283|Y|1|EA|1|EA|1212|Class 1 Trailer Hitch; 1-1/4in. Receiver; Select Mazda MX-5 Miata|Class 1 Trailer Hitc|However you define adventure -- whether its climbing onto the back of a mountain bike, hunting from the top of a tree stand or camping with the family a long way from nowhere -- CURT class 1 hitches provide a light-duty towing receiver to help you Bring It. Each is made to fit a specific vehicle, providing easier installation, a better fit and optimal towing capacity. Custom class 1 trailer hitches are available for a variety of smaller vehicle types, including the compact car, crossover, minivan and small SUV. This particular class 1 hitch is designed to be a custom hitch for certain years of the Mazda MX-5 Miata (to verify vehicle compatibility, see the CURT application guide at curtmfg.com). Tested in accordance with SAE J684, it offers a weight carrying capacity of 2,000 lbs. GTW and 200 lbs. TW. It is equipped with 1-1/4 in. receiver tube opening to accept a ball mount shank or other hitch mount. This class 1 hitch also comes with all necessary mounting hardware. With its lightweight design and smaller receiver tube size, a class 1 hitch is especially useful for adding cargo space with a hitch-mounted bike rack or cargo carrier. They can also typically be used to tow small trailers such as a utility trailer, kayak trailer or teardrop camper (never exceed the lowest weight capacity of any towing component; i.e. the vehicle, hitch, trailer, etc). Though CURT class 1 trailer hitches are only intended for light-duty towing, we apply the same principles of quality as we do to the rest of our rear mount hitches. Each class 1 hitch is made with hands-on engineering, high-strength steel and precise welding. We use a co-cured finish of liquid A-coat, inside and out, and durable black powder coat to provide a lasting defense against rust, chips and UV rays.|CURT 11028 Class 1 Trailer Hitch; 1-1/4-Inch Receiver; Fits Select Mazda MX-5 Miata||||2|Available to Order|37.000|612314010165|1|EA|7.7400|7.8100|28.7500|37.0000|PG|37.000|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||344.0600|485.9500|||||485.9500|367.9500|||||||||||||||||||Trailer Hitch
BKDK|CURT|110283||Y|1|EA|1|EA|1212|Class 1 Trailer Hitch; 1-1/4in. Ball Mount; Select Mazda MX-5 Miata|Class 1 Trailer Hitc|Connect to your lifestyle with a custom hitch receiver from CURT. All of our custom hitches are designed for a vehicle-specific fit, manufactured with pride, finished for industry-leading rust resistance and tested to rigorous SAE J684 standards for safety. This class 1 trailer hitch and ball mount combination is designed for a custom fit on select years of the Mazda MX-5 Miata (see application info to verify fitment). The hitch integrates with the vehicles frame and provides a useful and dependable 1-1/4 in. x 1-1/4 in. receiver. The receiver is perfect for attaching the included ball mount and towing a small trailer, or for adding cargo space with a hitch-mounted cargo carrier, bike rack or other accessory. This particular class 1 hitch is rated for 2,000 pounds gross trailer weight and 200 pounds tongue weight (never exceed the lowest-rated towing component). The ball mount included with this trailer hitch quickly and easily installs into the hitch receiver and has a 3/4 in. trailer ball hole (trailer ball not included). It can be mounted in the rise or drop position to promote level towing. Like all CURT custom hitches, this class 1 hitch is protected with our co-cured finishing process. It is descaled for a smooth surface, immersed in liquid A-coat for rust resistance inside and out, covered with a durable black powder coat and finally co-cured for an industry-leading rust, chip and UV-resistant shield. No matter where youre headed or which season of the year you're towing in, this CURT hitch is equipped for long-lasting resilience to the elements. It features an open-back receiver for easy cleaning, and it comes with all the hardware necessary for the installation.|CURT 110283 Class 1 Trailer Hitch with Ball Mount; 1-1/4-In Receiver; Fits Select Mazda MX-5 Miata||||2|Available to Order|40.750|612314110285|1|EA|7.7400|7.8100|28.7500|40.7500|PG|40.750|PG|||Limited Lifetime Warranty (One-Year Finish; One-Year Parts)|TX|||||||||||||||||||||||4|4|||||US|USD|1|||N|8708998180||8708998180|B|N||1/31/2024 12:00:00 AM||J24|||373.5900|527.9500|||||527.9500|399.9500|||||||||||||||||||Trailer Hitch
